Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC81691	1.13065848710674	3.83193722023056	3.18027230236477	0.00349129425581046	0.0281602335036564	-2.1916444543076
LYZL6	1.13102012873099	2.0460841583262	2.38438229603599	0.0238726847734789	0.109005153537609	-3.95102821557666
PGP	1.13153506786373	4.94349533272895	4.29955847109627	0.000176609976559892	0.00333108792998289	0.636316343673109
LOC101929728 /// SLC35E4	1.13316403656448	1.94912607559419	2.96524329000922	0.00599838269646373	0.0411918134367378	-2.6943070746638
FBXL19	1.13370951720339	3.61205499979706	2.82988554302549	0.00836985919400738	0.0518853861283704	-3.00127918621117
AP4M1	1.13384739201012	3.71541811774159	2.69560812637477	0.0115739379980407	0.0656274142446066	-3.29782929241046
KIRREL2	1.13395512358042	1.79759278829381	1.71319711247805	0.0973558004888291	0.280682572627759	-5.16339624329029
NUP155	1.13480284494742	5.57838672453267	5.65415511676942	4.13809708903455e-06	0.000211325402873473	4.25505111288752
RP11-29H23.4	1.13534256612038	3.82333513183426	2.38981559739443	0.0235811736817355	0.108123758195962	-3.94006733116954
LOC101060264	1.13651695399061	1.81153866314639	1.88606334856495	0.0693442142397012	0.225490933073106	-4.88002503555077
NLE1	1.13760267311001	3.61942177328852	3.21498966596581	0.00319512475865254	0.0265451551831535	-2.10890106524201
PLVAP	1.13794531574595	6.1859912384412	4.43624534362003	0.000121217693584746	0.00251636377150329	0.997257804560915
NCAPG2	1.13934721039198	4.96854702702683	3.51930976435877	0.00144980110182615	0.0151149476573364	-1.36703367217634
KCNK9	1.14022647870119	1.63769677505945	3.11759990539727	0.00409366142621062	0.031403430118876	-2.33993611448497
POU6F2-AS2	1.14150740878357	0.80204581396664	1.50466278514052	0.143231877797803	0.356654039736926	-5.47540310098553
GDF15	1.14240379537559	5.68893925729111	2.74782252856615	0.01021142801624	0.0598785307758578	-3.18349905285028
MMP10	1.14269129895738	2.84101171999986	1.79011214901675	0.0838894315798177	0.255348703346359	-5.03998813577868
CBR3	1.14285525743571	3.24234697700831	2.60518977090904	0.0143417382410499	0.0762817013635219	-3.49271841560748
LINC00293	1.14318365436912	2.07994176070196	2.63093920744855	0.0134966004220111	0.0730250844089492	-3.4376259244603
FAM101A /// ZNF664-FAM101A	1.14375197948136	2.62011062377173	2.20581084544146	0.0354805359978668	0.143237591258124	-4.30177343820452
TKT	1.14429305491276	7.96530055392434	4.385803179569	0.000139302270729545	0.00275558402654238	0.863821214737729
PGBD1	1.14729691920053	3.71021371487815	2.9414889245637	0.00636235381444271	0.042889814191944	-2.74873374258265
SCGN	1.14754492860647	4.91775672786569	2.62465229233984	0.0136985679145488	0.0738799168425103	-3.45110755505849
LINC00189	1.14808970380585	1.44207522319661	1.91416220532641	0.0655199326265717	0.21692410126365	-4.83194883436697
RASL12	1.14840225961121	3.28982556638203	3.14659651478935	0.00380356032341917	0.0299276298213776	-2.27150130536397
RRS1	1.14855341617634	6.87191413503726	4.4417767094879	0.000119381966592397	0.00248263824425569	1.0119058276555
LOC102724275	1.14902345600081	3.45149338990802	2.56185993028216	0.0158755066852746	0.0818482940021173	-3.58467323029214
SMAD1-AS2	1.14921207305012	1.54093744033116	1.90461276385708	0.0667985945606748	0.219815249245824	-4.84834928152172
NCAPD2	1.14946931037688	5.17167875536728	4.25678646009208	0.00019861945035031	0.00361573488563412	0.523815050876563
OPTC	1.14950474044848	3.42339804821592	3.44853895757249	0.00174569983978126	0.0173317265646497	-1.54203873849029
LOC283737	1.15087250379574	1.32493191299799	2.48469148409564	0.0189881394944116	0.093333550869083	-3.74604205857367
EIF3H	1.15092288598842	8.76007323243132	5.36091906611205	9.32219177764248e-06	0.000375441696250259	3.46967454618628
ZNF681	1.15344409918402	3.15044050176154	3.12109965432454	0.00405755818580632	0.0312590136030673	-2.33169259784762
LGR5	1.15403902811955	4.10794313077004	1.6158559763378	0.116960646754817	0.314300372756496	-5.31322515980521
LOC101928000	1.15669697749676	4.49944404768719	3.46020538345674	0.00169319130389889	0.0169269203385777	-1.51328653352131
GAS5 /// SNORD44 /// SNORD47 /// SNORD74 /// SNORD76 /// SNORD77 /// SNORD79 /// SNORD80 /// SNORD81	1.15672286281568	8.35196134184082	5.30447961622218	1.09030815914271e-05	0.000423169107310835	3.31827963033508
FBXL21	1.15713518299991	2.95934239896962	3.29342631491271	0.00261209150599829	0.0231230165011584	-1.92045519538839
MCM4	1.15751367832355	4.97778595927004	7.29727726796794	4.9085829903638e-08	1.02168028259608e-05	8.54259309787659
ZNF788 /// ZNF788	1.15773580919455	1.75585623918843	2.19287790909748	0.0364921058795352	0.145870769331044	-4.32643743757778
HNRNPA3P1	1.15898364037303	2.82318083808959	2.81881214213411	0.00859871775328716	0.0529488868725631	-3.02604386429334
PYCRL	1.15904765844475	1.85581090760313	2.49131586844049	0.0187003740875611	0.0924212646647271	-3.73231262537479
FLJ37786	1.15967291347263	1.65365766853101	1.62611212898062	0.114751809488706	0.310941588576118	-5.29777965793034
OCA2	1.15987873049808	3.72559622774005	2.89982692064505	0.00705168725127669	0.0459112299879052	-2.84362846305103
ARHGAP28	1.1601423742505	2.11094847902979	3.53486617951634	0.00139160023352753	0.0146970981107173	-1.32837987415302
LOC101929454	1.16035689264669	1.64969530028573	1.77957010119376	0.08563591648811	0.259082440874413	-5.05715952903039
TRNP1	1.16086190864565	5.20384321861341	2.30499510225419	0.0285234933123257	0.123162148382454	-4.10926516347763
KLHL23	1.16098839154709	4.68701230169758	2.26003016904887	0.031508341157004	0.132034363326462	-4.19726666397912
AL832163	1.16103206898941	1.17946887550864	1.83385577387141	0.0769632515849378	0.240939129146511	-4.96787719181215
C3orf30	1.16132640065267	1.29852534343431	2.28430885219135	0.0298633580320185	0.12696492686432	-4.14989872085195
CENPQ	1.16154055122228	4.03361485831068	4.52066751000301	9.60112254983076e-05	0.00210063630113506	1.22113684565474
TBX4	1.16206040436071	2.47113788420942	2.51131081716913	0.01785595400715	0.089431865044329	-3.69073058944184
RP1-305G21.1	1.16231667020192	2.25046246388929	2.85864463082906	0.00780196713297832	0.0492755818924946	-2.93671068594493
RP11-305E6.4	1.16386203879106	3.71725767955262	2.81409739310785	0.00869793444669065	0.053354100022308	-3.03657150296381
RP11-629O1.2	1.16541368757082	1.69699174260133	2.70212546758917	0.0113950440458106	0.0649567222388428	-3.28362886487807
CTC-338M12.4	1.16585252949065	4.77422243441324	5.20578848765691	1.43410565969862e-05	0.000520527239446166	3.05347670131565
CTAG2	1.16921626436729	2.99798727772746	1.73042667039991	0.0941905543292081	0.275328592664624	-5.13613178817847
CENPU	1.16960980259849	4.78851899756739	5.65356230538532	4.14488174451967e-06	0.000211325402873473	4.2534663346454
CHML	1.17030421700268	3.83346099644577	3.12822213841837	0.00398501948326914	0.0308720876964724	-2.31490205713844
SYNPR	1.17112925103082	1.69606109317865	2.16576599161031	0.0386970132923379	0.151960610599266	-4.37780692281955
KCNE1L	1.17163524992819	2.09195554381442	2.00767628120484	0.0540813598706497	0.190760885446563	-4.66804357443764
SPAG5	1.17343390423091	6.22827662706468	6.11652494470361	1.16046399750957e-06	8.73304697344096e-05	5.48531454522618
CYP4F30P	1.17389139065195	0.924341234909015	1.91866616667837	0.0649242602783433	0.215654876912015	-4.8241916763973
PSMD4	1.17412737924328	8.74871893475617	5.52579766499751	5.90221332045894e-06	0.000272730957361875	3.91159129954514
IDI2-AS1	1.17422479301176	3.03322602192834	2.31372444687848	0.0279746112885182	0.121529896103795	-4.09204316713923
S100A10	1.17453145026771	8.74935874796937	3.98750108615986	0.000414220387097024	0.00616871063373191	-0.178548964247629
AL132709.8	1.17618252417866	5.11135994628762	1.24055608285633	0.224718947971682	0.464802711279712	-5.82029496768555
TTC39A	1.17808251886906	3.5420980464916	4.14715642171955	0.000268166565678928	0.00450606554441797	0.236560849183813
LOC101926996	1.17875978536031	0.486734679537666	1.75002411453631	0.0906962756612991	0.2689923382581	-5.10485242161276
FLJ13744	1.18019567932103	1.69294254468692	1.61991743413644	0.116081775569621	0.313012562652619	-5.30711841439879
MEG8 /// SNORD112	1.18060741545785	2.02401277292573	1.98402274961892	0.0567957180889543	0.197423193777939	-4.71006199830878
TUBB2A	1.18071147981384	9.39568558271421	4.39506775207281	0.000135791394806254	0.0027135204807503	0.888309347231117
LOC101927734	1.18108317069514	1.27361531712361	1.70058996850827	0.0997281455265498	0.285064109245023	-5.18320562308067
PHYHIPL	1.18171604165038	5.22511753794824	2.97275808504268	0.00588740771053455	0.0406755918727625	-2.67704121186453
HSP90AB1	1.18183513801979	9.9534882368276	6.36802324297293	5.84960350129283e-07	5.37432321681279e-05	6.14815981767097
CA12	1.18270017193031	4.06600040926707	2.75709937812694	0.00998564533710381	0.0588880218158904	-3.16305324167256
NEB	1.18293785544504	4.95522711641188	3.07035349184678	0.00461205826058336	0.0340262265649061	-2.45077945418446
TLCD1	1.18309833894853	5.09315404297531	2.35306604409146	0.0256179015897934	0.114289272646423	-4.01387941251225
SERPINI1	1.18330542511436	5.42848126922713	3.30944247093589	0.0025063162707953	0.0225166381547385	-1.8817274198695
C15orf27	1.18386816360536	4.13431924642788	3.3559363174324	0.00222209102148329	0.0206167971697385	-1.76884187156082
HOXA10-AS /// MIR196B	1.1844095938326	1.07164053948041	2.64559641120366	0.0130364370945784	0.071339460322123	-3.40611940159551
D21S2090E	1.18502269599565	2.75109560301524	2.27416741801002	0.0305408038496705	0.129078114383513	-4.16972727055934
BMP4	1.18553352575029	1.80819798795393	1.80299306430475	0.0817967403784621	0.250829117822872	-5.01889749541491
HIST1H3G	1.18644337274647	1.48248429195201	3.98871097782028	0.000412862805774091	0.00616110464023857	-0.175419103548369
MAPK13	1.18690790435514	4.98520686419702	4.20253716956643	0.000230466035345297	0.0040331556185427	0.38146408751108
LOC727916	1.18780437262565	4.20339910197872	2.43555418694214	0.0212530819009643	0.100841736193399	-3.84714503468633
TFAP2C	1.18801066777819	1.49109078692822	2.67037632178125	0.0122915286181638	0.0683282328289323	-3.35261461366678
NAT8B	1.18855406436544	2.7806745373267	2.64136417035626	0.013167787324914	0.0717078855943451	-3.41522769699836
BCL9	1.18869504744106	4.77740894363865	3.19509401382356	0.00336177087667992	0.0273784110178365	-2.15637038656863
LINC01057	1.1889167072308	1.61310271224211	2.8489453389752	0.00798930999450733	0.0500265609030879	-2.95852738053813
CCNT2-AS1	1.18912404939698	0.346655732061092	2.37984305590408	0.0241187440285155	0.109808915902184	-3.96017274693037
KIF12	1.19079061934365	3.74772671121113	2.18499521713353	0.037121272362936	0.147606479454988	-4.34141982049402
VPS72	1.19111437202435	7.0499929569936	5.23011052356819	1.34041498369167e-05	0.000498837981272597	3.11874068812538
ELOVL2	1.19177104737376	7.26013850494511	2.74907648875207	0.0101806317714422	0.059727727429364	-3.18073769442828
NRXN3	1.1919656866583	2.39256160041775	2.91825369326184	0.00673851965469883	0.0444696919973391	-2.80174651006598
CDC25C	1.19232878675033	3.11734354441095	4.98124998315482	2.6764483759312e-05	0.000825033627809984	2.45115388039851
LOC257152	1.19403323430518	3.17364948213575	2.34912645356853	0.0258454872281611	0.114977465406913	-4.02174665253133
BC048132	1.19432897055552	1.59179106063711	2.42018066215267	0.0220110164941497	0.103106773141287	-3.87850696651918
DNM1P35	1.19489194916156	2.55015509841598	2.41928585088444	0.022055884678075	0.103255256295447	-3.88032837049949
RNASEH1-AS1	1.19551037493639	3.43213828275496	3.34442529668884	0.00228942111247579	0.0210587346755692	-1.79685337467135
VSIG10	1.19574182873027	3.75476959504956	3.14965358421767	0.00377414630582291	0.0297779004068953	-2.26426861773548
CCT5	1.19699644135408	7.43805910429668	6.94696026711406	1.23586932340419e-07	1.93784309909777e-05	7.65121969929071
RP11-111K18.2	1.19728516699263	2.05148082074355	2.30336852192591	0.0286268413388485	0.123496571586522	-4.11246930631046
TMEM201	1.1972893888697	3.74234456412059	3.52158326118024	0.00144115045792508	0.0150715245755437	-1.3613886849464
SHARPIN	1.197720820111	4.91684794410535	2.90313876185571	0.00699440671878371	0.0456873128641319	-2.83611154099319
C16orf59	1.19872799965162	3.32833155021377	3.12027679554495	0.004066019328266	0.0313139406027558	-2.33363121136348
COL2A1	1.19958585809435	3.94114980528123	1.38097854687253	0.177842235474939	0.405718236443702	-5.64414978505178
RP11-2E11.9	1.20021705924334	3.45873185316262	3.05634629553479	0.00477739452623282	0.0349391539978221	-2.483480211452
H2AFZ	1.20036151559465	8.90508248828164	6.10520896157456	1.19693311319041e-06	8.8087864847009e-05	5.45537104469145
ZNF208 /// ZNF595 /// ZNF718	1.20068875590395	1.41523749276568	1.96155361523372	0.0594838752920181	0.203681531348995	-4.74962744707696
MSANTD1	1.20151519588615	2.24077444602807	2.32754414372606	0.027125221999225	0.11887185046055	-4.06468793869417
MEX3B	1.20165747473517	2.13075017172644	2.31738916995374	0.027747049604661	0.120853816055857	-4.0847998687371
SAPCD1-AS1 /// SAPCD1-AS1 /// XXbac-BPG32J3.18	1.20171671401386	3.37396436051708	2.77416330744988	0.00958250454951554	0.0570006340426417	-3.12534184322862
SOWAHA	1.20219885873077	5.11544623356216	2.47624446751224	0.0193609880868185	0.0944164295670686	-3.76351500132837
CELSR3	1.20233391522206	3.66955887689936	3.39034592125159	0.00203200980540087	0.0194201018378824	-1.68486510141167
KNTC1	1.20359460627216	5.11264221632777	5.39113036147265	8.57268593226581e-06	0.000358134232907446	3.5506941084597
DNM1	1.20421452204726	3.61273125870012	2.19516214420726	0.0363115818691536	0.145371179220157	-4.32208871182652
RHBG	1.20829292427913	4.54960702869594	1.60883743829414	0.118492365177609	0.31684179501789	-5.32374806884776
STIL	1.20898457079434	5.04608914964595	6.6770591864751	2.54049553934643e-07	3.09598212877866e-05	6.95480966141749
ITGA2	1.20903314391531	4.77429300019579	3.53394973192786	0.00139496520293261	0.0147194174845109	-1.33065882506455
PLK1	1.21089449652376	4.55141283971146	4.27717191516608	0.000187810869838876	0.00348368427335202	0.577405596385346
URB2	1.21105156528668	4.80448891976551	3.5446375065044	0.00135620815155019	0.0145201849734973	-1.30406731871382
SLCO5A1	1.2121405064415	2.34328360357381	2.82016068961441	0.00857053535864574	0.0528171055707975	-3.02303085734434
RP11-63A11.1	1.21307209033891	2.7345882260355	2.24407734008107	0.032633281299983	0.135129362002746	-4.2281995684388
TMEM75	1.21454451358579	1.93667736135796	2.20172250493545	0.0357975582396946	0.144021697446305	-4.30958127515649
CD320	1.21523099073021	4.56893395984986	3.06294935548897	0.00469876328142394	0.0345035630281271	-2.46807420772171
GCNT3	1.21526804426371	4.48823216180144	3.20180696931923	0.00330463364850294	0.0271197555599896	-2.14036912425275
TNNC1	1.21675302661371	1.11788170348072	2.09661850125327	0.0448684920308261	0.168096038955882	-4.50673555657857
PPIAL4B /// PPIAL4C /// PPIAL4G	1.2170043538183	1.27295795525526	2.14047023332569	0.0408608295042478	0.15793701067213	-4.42532243982405
ZNF835	1.2170760208308	0.3828373183458	2.97067831487829	0.00591792445955404	0.0407821808639645	-2.68182193872883
TRIM31	1.21816263521946	3.68432882586279	3.31815239115515	0.00245053562548229	0.0221338701656465	-1.86063193892364
ZIC1	1.21962156454308	4.05327482586645	2.17827623373449	0.0376652080968057	0.14918819082403	-4.35416008666877
AGO2 /// CASC7 /// CASC7 /// DQ574852	1.21976930777056	5.09546463718393	6.49722326044924	4.12305436181505e-07	4.27398270880434e-05	6.48652589938261
THY1	1.22145059180455	5.44100883027888	3.93645125128918	0.000475672624444185	0.0068236320020617	-0.31037074588048
SMC4	1.22256713756986	6.4768367663856	6.18190280574	9.70682873785537e-07	7.71299364575535e-05	5.65812056878973
SGCE	1.22258121750041	7.6158339512764	4.10447793265678	0.000301308503263826	0.00487455166518294	0.125198620152156
RBBP4P4 /// RBBP4P4	1.22330717665469	0.980667110983681	2.26194683992178	0.0313755651208287	0.131626160274992	-4.19353995479133
PDCD4	1.22341120996285	2.51158194508884	1.97390614507135	0.0579926038797074	0.200615685137626	-4.72791840276053
LINC00636	1.22423618055639	3.6987179497565	3.27801877740732	0.0027178887147971	0.0238080977921892	-1.95763295864537
EIF5A2	1.22435680100095	4.05380031755436	5.50578423336555	6.2386046924683e-06	0.000283266375225588	3.8579877880615
RFC3	1.22456305251342	5.16565130876119	5.95771070777686	1.79310665839649e-06	0.000115256797678196	5.06423047865039
C10orf2	1.22456874281451	4.10559730827076	2.50243416452013	0.0182263980314779	0.0907005522828245	-3.70921683761711
IPO9-AS1	1.22529597174652	2.24934507567942	2.52267660372379	0.0173917633808027	0.0876858037977447	-3.66699998508854
EIF3LP3 /// EIF3LP3	1.22692990209072	3.44107074632814	2.88693556339871	0.00727889735735725	0.0470070471842511	-2.87284395435077
TCERG1L	1.22894828167843	2.84193388515156	3.14474648991859	0.00382146685613632	0.0299702902488583	-2.27587662894918
FOXD1	1.22904718062198	2.00337503679597	1.65732402829768	0.108241424877487	0.300429350143793	-5.25027815272165
ZNF70	1.22993969408641	2.99067334860051	2.74060501781141	0.0103903866929586	0.0605805391716375	-3.19937865851308
TMEM65	1.22994526717067	5.22405732208249	3.66228796713488	0.000993014539147187	0.0116201532180088	-1.00939881019375
CGREF1	1.23168360082393	4.71416828499661	2.06608505026159	0.0478613170708141	0.175643341785856	-4.56269452112148
PRND	1.23169160564938	3.11167576913057	3.78984663015969	0.000706166519156927	0.00911104218924705	-0.686158564955856
LOC101928778	1.23314140193173	3.11063057177755	3.08496235076358	0.004445432669754	0.0330946396633937	-2.41659501434395
MCM5	1.2331758520678	5.97460237810015	5.10931388098058	1.87498306046649e-05	0.000635296567678931	2.79461552393794
FOXQ1	1.23458413284875	6.99406461308891	2.22590202786271	0.0339589430493509	0.138753082797594	-4.26325542300261
NUDCD1	1.23497511922647	5.53099284320235	3.55740637949889	0.00131127244401311	0.0141798289118108	-1.27225814149848
LINC00669	1.23633452398081	2.26153381647313	2.13014252800395	0.0417748514585752	0.160232306964398	-4.44460633513822
HMGB1P17 /// HMGB1P17	1.236561169827	1.8665731539913	2.18465100074548	0.0371489665196531	0.147666671039757	-4.34207318814026
